incidentId,machineId,machineType,incidentType,incidentDate,severity
1741,124,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2020-03-28,Média
1742,087,Caminhão Fora de Estrada,Vazamento de óleo do motor,2024-08-09,Média
1743,084,Carregadeira,Superaquecimento do motor,2023-07-05,Alta
1744,067,Escavadeira Hidráulica,Falha no sistema de rotação,2021-11-06,Alta
1745,049,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2024-12-20,Baixa
1746,133,Caminhão Fora de Estrada,Falha no sistema de transmissão,2023-09-20,Alta
1747,015,Carregadeira,Danos na caçamba de carga,2023-06-13,Crítica
1748,082,Caminhão Fora de Estrada,Falha no sistema de transmissão,2022-01-02,Alta
1749,007,Carregadeira,Danos na caçamba de carga,2018-09-11,Crítica
1750,076,Escavadeira Hidráulica,Falha no sistema de rotação,2020-07-13,Alta
1751,108,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2024-03-18,Crítica
1752,100,Carregadeira,Desgaste dos pneus,2024-09-12,Baixa
1753,150,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2023-03-13,Baixa
1754,088,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2020-12-03,Baixa
1755,137,Britador Primário,Rompimento de correias,2020-06-21,Crítica
1756,092,Escavadeira Hidráulica,Falha no sistema de rotação,2018-01-22,Alta
1757,044,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2024-05-08,Baixa
1758,076,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2021-02-13,Média
1759,121,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2024-06-07,Baixa
1760,067,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2016-10-09,Baixa
1761,086,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2024-09-28,Baixa
1762,057,Escavadeira Hidráulica,Falha no sistema de rotação,2024-08-13,Alta
1763,058,Escavadeira Hidráulica,Falha no sistema de rotação,2022-10-21,Alta
1764,108,Escavadeira Hidráulica,Falha no sistema de rotação,2016-09-04,Alta
1765,096,Carregadeira,Superaquecimento do motor,2024-08-29,Alta
1766,150,Escavadeira Hidráulica,Falha no sistema de rotação,2023-09-02,Alta
1767,119,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2020-07-02,Média
1768,121,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2021-12-20,Média
1769,150,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2021-07-02,Média
1770,121,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2020-04-14,Baixa
1771,129,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2019-01-26,Baixa
1772,098,Caminhão Fora de Estrada,Vazamento de óleo do motor,2024-04-07,Média
1773,106,Perfuratriz,Desgaste da broca,2024-03-06,Baixa
1774,039,Britador Primário,Desgaste das mandíbulas,2024-04-26,Baixa
1775,052,Britador Primário,Falha no motor elétrico,2022-05-26,Alta
1776,105,Caminhão Fora de Estrada,Quebra do eixo traseiro,2023-02-10,Crítica
1777,037,Escavadeira Hidráulica,Falha no sistema de rotação,2024-12-01,Alta
1778,047,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-08-01,Média
1779,125,Escavadeira Hidráulica,Falha no sistema de rotação,2022-03-13,Alta
1780,046,Escavadeira Hidráulica,Falha no sistema de rotação,2024-10-19,Alta
1781,015,Carregadeira,Desgaste dos pneus,2020-02-23,Baixa
1782,116,Caminhão Fora de Estrada,Vazamento de óleo do motor,2024-11-07,Média
1783,054,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2020-08-03,Baixa
1784,148,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2023-11-07,Baixa
1785,126,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2023-03-29,Média
1786,034,Carregadeira,Danos na caçamba de carga,2024-11-12,Crítica
1787,110,Perfuratriz,Quebra do motor de perfuração,2019-10-22,Crítica
1788,110,Perfuratriz,Quebra do motor de perfuração,2017-04-27,Crítica
1789,099,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-12-13,Média
1790,010,Perfuratriz,Falha no compressor de ar,2024-01-13,Alta
1791,096,Carregadeira,Desgaste dos pneus,2024-09-03,Baixa
1792,083,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2020-03-14,Baixa
1793,005,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2021-09-10,Média
1794,064,Carregadeira,Falha no sistema hidráulico,2023-08-14,Média
1795,089,Caminhão Fora de Estrada,Vazamento de óleo do motor,2024-10-18,Média
1796,034,Carregadeira,Desgaste dos pneus,2024-09-12,Baixa
1797,099,Escavadeira Hidráulica,Falha no sistema de rotação,2024-12-25,Alta
1798,043,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2020-06-30,Baixa
1799,012,Carregadeira,Superaquecimento do motor,2021-01-22,Alta
1800,075,Perfuratriz,Quebra do motor de perfuração,2024-06-27,Crítica
